candidate,region,region_eng,percent_votes,rating,num_voters_per_region
Мороз Олександр Олександрович,Львівська,Lvivska,1.59,3,1654221
Мороз Олександр Олександрович,Івано-Франківська,Ivano-Frankivska,1.38,3,865150
Мороз Олександр Олександрович,Донецька,Donetska,1.31,4,2878213
Мороз Олександр Олександрович,м.Севастополь,Sevastopilska,1.17,5,213411
Мороз Олександр Олександрович,Авт.Респ. Крим,Avtonomna Respublika Krym,0.99,6,1029937
Нечипорук Володимир Павлович,Одеська,Odeska,0.04,22,1180929
Нечипорук Володимир Павлович,Хмельницька,Khmelnytska,0.04,17,883217
Нечипорук Володимир Павлович,Кіровоградська,Kirovohradska,0.03,23,622738
Нечипорук Володимир Павлович,Полтавська,Poltavska,0.03,23,988604
Нечипорук Володимир Павлович,Житомирська,Zhytomyrska,0.03,23,823849
Нечипорук Володимир Павлович,Миколаївська,Mykolaivska,0.02,23,681238
Нечипорук Володимир Павлович,м.Київ,Kyiv,0.02,21,1594023
Нечипорук Володимир Павлович,Рівненська,Rivnenska,0.02,21,705872
Нечипорук Володимир Павлович,Закарпатська,Zakarpatska,0.02,24,615098
Нечипорук Володимир Павлович,Волинська,Volynska,0.02,21,651043
Нечипорук Володимир Павлович,Вінницька,Vinnytska,0.02,22,1062094
Нечипорук Володимир Павлович,Черкаська,Cherkaska,0.02,23,832569
Нечипорук Володимир Павлович,Чернігівська,Chernihivska,0.02,23,757885
Нечипорук Володимир Павлович,Херсонська,Khersonska,0.02,24,622118
Нечипорук Володимир Павлович,Дніпропетровська,Dnipropetrovska,0.02,24,1966188
Нечипорук Володимир Павлович,Запорізька,Zaporizka,0.02,24,1062476
Нечипорук Володимир Павлович,Чернівецька,Chernivetska,0.02,22,502610
Нечипорук Володимир Павлович,Київська,Kyivska,0.02,23,1118159
Нечипорук Володимир Павлович,Сумська,Sumska,0.01,23,811677
Нечипорук Володимир Павлович,Харківська,Kharkivska,0.01,24,1653005
Нечипорук Володимир Павлович,Авт.Респ. Крим,Avtonomna Respublika Krym,0.01,24,1029937
Нечипорук Володимир Павлович,м.Севастополь,Sevastopilska,0.01,23,213411
Нечипорук Володимир Павлович,Тернопільська,Ternopilska,0.0,20,724904
Нечипорук Володимир Павлович,Івано-Франківська,Ivano-Frankivska,0.0,21,865150
Нечипорук Володимир Павлович,Львівська,Lvivska,0.0,23,1654221
Нечипорук Володимир Павлович,Донецька,Donetska,0.0,24,2878213
Нечипорук Володимир Павлович,Луганська,Luhanska,0.0,24,1471583
Омельченко Олександр Олександрович,м.Київ,Kyiv,4.47,4,1594023
Омельченко Олександр Олександрович,Київська,Kyivska,1.88,5,1118159
Омельченко Олександр Олександрович,Житомирська,Zhytomyrska,0.81,8,823849
Омельченко Олександр Олександрович,Чернігівська,Chernihivska,0.58,7,757885
Омельченко Олександр Олександрович,Херсонська,Khersonska,0.27,9,622118
Омельченко Олександр Олександрович,м.Севастополь,Sevastopilska,0.27,9,213411
Омельченко Олександр Олександрович,Миколаївська,Mykolaivska,0.24,9,681238
Омельченко Олександр Олександрович,Одеська,Odeska,0.23,10,1180929
Омельченко Олександр Олександрович,Хмельницька,Khmelnytska,0.23,8,883217
Омельченко Олександр Олександрович,Полтавська,Poltavska,0.22,9,988604
Омельченко Олександр Олександрович,Черкаська,Cherkaska,0.21,9,832569
Омельченко Олександр Олександрович,Кіровоградська,Kirovohradska,0.2,9,622738
Омельченко Олександр Олександрович,Вінницька,Vinnytska,0.18,10,1062094
Омельченко Олександр Олександрович,Дніпропетровська,Dnipropetrovska,0.18,10,1966188
Омельченко Олександр Олександрович,Запорізька,Zaporizka,0.15,10,1062476
Омельченко Олександр Олександрович,Волинська,Volynska,0.14,10,651043
Омельченко Олександр Олександрович,Закарпатська,Zakarpatska,0.14,12,615098
Омельченко Олександр Олександрович,Харківська,Kharkivska,0.13,11,1653005
Омельченко Олександр Олександрович,Сумська,Sumska,0.13,10,811677
Омельченко Олександр Олександрович,Рівненська,Rivnenska,0.12,10,705872
Омельченко Олександр Олександрович,Авт.Респ. Крим,Avtonomna Respublika Krym,0.11,10,1029937
Омельченко Олександр Олександрович,Чернівецька,Chernivetska,0.1,10,502610
Омельченко Олександр Олександрович,Луганська,Luhanska,0.07,11,1471583
Омельченко Олександр Олександрович,Львівська,Lvivska,0.04,11,1654221
Омельченко Олександр Олександрович,Донецька,Donetska,0.04,10,2878213
Омельченко Олександр Олександрович,Івано-Франківська,Ivano-Frankivska,0.04,10,865150
Омельченко Олександр Олександрович,Тернопільська,Ternopilska,0.04,10,724904
Ржавський Олександр Миколайович,Дніпропетровська,Dnipropetrovska,0.06,18,1966188
Ржавський Олександр Миколайович,Харківська,Kharkivska,0.05,19,1653005
Ржавський Олександр Миколайович,Чернігівська,Chernihivska,0.05,15,757885
Ржавський Олександр Миколайович,Херсонська,Khersonska,0.05,18,622118
Ржавський Олександр Миколайович,Миколаївська,Mykolaivska,0.05,17,681238
Ржавський Олександр Миколайович,Житомирська,Zhytomyrska,0.04,18,823849
Ржавський Олександр Миколайович,Запорізька,Zaporizka,0.04,18,1062476
Ржавський Олександр Миколайович,м.Київ,Kyiv,0.04,17,1594023
Ржавський Олександр Миколайович,Луганська,Luhanska,0.04,13,1471583
Ржавський Олександр Миколайович,Полтавська,Poltavska,0.04,19,988604
Ржавський Олександр Миколайович,Київська,Kyivska,0.04,17,1118159
Ржавський Олександр Миколайович,Донецька,Donetska,0.03,11,2878213
Ржавський Олександр Миколайович,Чернівецька,Chernivetska,0.03,18,502610
Ржавський Олександр Миколайович,Закарпатська,Zakarpatska,0.03,21,615098
Ржавський Олександр Миколайович,Черкаська,Cherkaska,0.03,16,832569
Ржавський Олександр Миколайович,Одеська,Odeska,0.03,23,1180929
Ржавський Олександр Миколайович,Вінницька,Vinnytska,0.03,17,1062094
Ржавський Олександр Миколайович,Кіровоградська,Kirovohradska,0.03,22,622738
Ржавський Олександр Миколайович,Хмельницька,Khmelnytska,0.02,22,883217
Ржавський Олександр Миколайович,Авт.Респ. Крим,Avtonomna Respublika Krym,0.02,20,1029937
Ржавський Олександр Миколайович,Тернопільська,Ternopilska,0.02,14,724904
Ржавський Олександр Миколайович,Волинська,Volynska,0.02,18,651043
Ржавський Олександр Миколайович,м.Севастополь,Sevastopilska,0.02,22,213411
Ржавський Олександр Миколайович,Сумська,Sumska,0.02,17,811677
Ржавський Олександр Миколайович,Рівненська,Rivnenska,0.02,19,705872
Ржавський Олександр Миколайович,Львівська,Lvivska,0.01,19,1654221
Ржавський Олександр Миколайович,Івано-Франківська,Ivano-Frankivska,0.0,20,865150
Рогожинський Микола Володимирович,Дніпропетровська,Dnipropetrovska,0.07,17,1966188
Рогожинський Микола Володимирович,Херсонська,Khersonska,0.06,16,622118
Рогожинський Микола Володимирович,Запорізька,Zaporizka,0.06,15,1062476
Рогожинський Микола Володимирович,Одеська,Odeska,0.05,16,1180929
Рогожинський Микола Володимирович,Миколаївська,Mykolaivska,0.05,15,681238
Рогожинський Микола Володимирович,Харківська,Kharkivska,0.05,18,1653005
Рогожинський Микола Володимирович,Кіровоградська,Kirovohradska,0.05,16,622738
Рогожинський Микола Володимирович,Чернігівська,Chernihivska,0.04,19,757885
Рогожинський Микола Володимирович,Житомирська,Zhytomyrska,0.04,17,823849
Рогожинський Микола Володимирович,м.Севастополь,Sevastopilska,0.03,19,213411
Рогожинський Микола Володимирович,Вінницька,Vinnytska,0.03,19,1062094
Рогожинський Микола Володимирович,Черкаська,Cherkaska,0.03,18,832569
Рогожинський Микола Володимирович,Сумська,Sumska,0.03,16,811677
Рогожинський Микола Володимирович,м.Київ,Kyiv,0.03,18,1594023
Рогожинський Микола Володимирович,Луганська,Luhanska,0.03,17,1471583
Рогожинський Микола Володимирович,Закарпатська,Zakarpatska,0.03,22,615098
Рогожинський Микола Володимирович,Авт.Респ. Крим,Avtonomna Respublika Krym,0.03,19,1029937
Рогожинський Микола Володимирович,Хмельницька,Khmelnytska,0.03,20,883217
Рогожинський Микола Володимирович,Полтавська,Poltavska,0.03,21,988604
Рогожинський Микола Володимирович,Київська,Kyivska,0.02,21,1118159
Рогожинський Микола Володимирович,Волинська,Volynska,0.02,22,651043
Рогожинський Микола Володимирович,Чернівецька,Chernivetska,0.02,21,502610
Рогожинський Микола Володимирович,Донецька,Donetska,0.02,19,2878213
Рогожинський Микола Володимирович,Рівненська,Rivnenska,0.02,22,705872
Рогожинський Микола Володимирович,Тернопільська,Ternopilska,0.0,24,724904
Рогожинський Микола Володимирович,Львівська,Lvivska,0.0,20,1654221
Рогожинський Микола Володимирович,Івано-Франківська,Ivano-Frankivska,0.0,23,865150
Симоненко Петро Миколайович,Дніпропетровська,Dnipropetrovska,10.6,3,1966188
Симоненко Петро Миколайович,Херсонська,Khersonska,10.04,3,622118
Симоненко Петро Миколайович,м.Севастополь,Sevastopilska,8.84,2,213411
Симоненко Петро Миколайович,Запорізька,Zaporizka,8.82,3,1062476
Симоненко Петро Миколайович,Харківська,Kharkivska,7.94,3,1653005
Симоненко Петро Миколайович,Миколаївська,Mykolaivska,7.75,3,681238
Симоненко Петро Миколайович,Кіровоградська,Kirovohradska,6.99,4,622738
Симоненко Петро Миколайович,Одеська,Odeska,6.73,4,1180929
Симоненко Петро Миколайович,Авт.Респ. Крим,Avtonomna Respublika Krym,6.68,3,1029937
Симоненко Петро Миколайович,Житомирська,Zhytomyrska,6.27,4,823849
Симоненко Петро Миколайович,Луганська,Luhanska,5.84,2,1471583
Симоненко Петро Миколайович,Полтавська,Poltavska,5.6,4,988604
Симоненко Петро Миколайович,Чернігівська,Chernihivska,5.22,4,757885
Симоненко Петро Миколайович,Черкаська,Cherkaska,4.31,4,832569
Симоненко Петро Миколайович,Хмельницька,Khmelnytska,4.07,4,883217
Симоненко Петро Миколайович,Сумська,Sumska,4.03,4,811677
Симоненко Петро Миколайович,Вінницька,Vinnytska,3.85,4,1062094
Симоненко Петро Миколайович,Київська,Kyivska,3.3,4,1118159
Симоненко Петро Миколайович,Донецька,Donetska,3.28,2,2878213
Симоненко Петро Миколайович,м.Київ,Kyiv,3.13,5,1594023
Симоненко Петро Миколайович,Чернівецька,Chernivetska,2.63,4,502610
Симоненко Петро Миколайович,Рівненська,Rivnenska,2.28,4,705872
Симоненко Петро Миколайович,Волинська,Volynska,2.08,4,651043
Симоненко Петро Миколайович,Закарпатська,Zakarpatska,1.45,5,615098
Симоненко Петро Миколайович,Львівська,Lvivska,0.83,4,1654221
Симоненко Петро Миколайович,Івано-Франківська,Ivano-Frankivska,0.7,4,865150
Симоненко Петро Миколайович,Тернопільська,Ternopilska,0.53,4,724904
Черновецький Леонід Миколайович,Дніпропетровська,Dnipropetrovska,1.42,7,1966188
Черновецький Леонід Миколайович,м.Київ,Kyiv,1.16,7,1594023
Черновецький Леонід Миколайович,Харківська,Kharkivska,0.8,8,1653005
Черновецький Леонід Миколайович,м.Севастополь,Sevastopilska,0.78,7,213411
Черновецький Леонід Миколайович,Запорізька,Zaporizka,0.52,8,1062476
Черновецький Леонід Миколайович,Миколаївська,Mykolaivska,0.51,8,681238
Черновецький Леонід Миколайович,Кіровоградська,Kirovohradska,0.51,8,622738
Черновецький Леонід Миколайович,Одеська,Odeska,0.5,8,1180929
Черновецький Леонід Миколайович,Київська,Kyivska,0.48,9,1118159
Черновецький Леонід Миколайович,Авт.Респ. Крим,Avtonomna Respublika Krym,0.46,8,1029937
Черновецький Леонід Миколайович,Херсонська,Khersonska,0.46,8,622118
Черновецький Леонід Миколайович,Чернівецька,Chernivetska,0.35,8,502610
Черновецький Леонід Миколайович,Полтавська,Poltavska,0.34,8,988604
Черновецький Леонід Миколайович,Сумська,Sumska,0.32,8,811677
Черновецький Леонід Миколайович,Луганська,Luhanska,0.32,8,1471583
Черновецький Леонід Миколайович,Черкаська,Cherkaska,0.32,8,832569
Черновецький Леонід Миколайович,Чернігівська,Chernihivska,0.28,9,757885
Черновецький Леонід Миколайович,Вінницька,Vinnytska,0.28,8,1062094
Черновецький Леонід Миколайович,Житомирська,Zhytomyrska,0.25,9,823849
Черновецький Леонід Миколайович,Закарпатська,Zakarpatska,0.22,9,615098
Черновецький Леонід Миколайович,Донецька,Donetska,0.19,8,2878213
Черновецький Леонід Миколайович,Волинська,Volynska,0.17,9,651043
Черновецький Леонід Миколайович,Хмельницька,Khmelnytska,0.16,10,883217
Черновецький Леонід Миколайович,Рівненська,Rivnenska,0.12,10,705872
Черновецький Леонід Миколайович,Тернопільська,Ternopilska,0.08,9,724904
Черновецький Леонід Миколайович,Івано-Франківська,Ivano-Frankivska,0.07,9,865150
Черновецький Леонід Миколайович,Львівська,Lvivska,0.07,9,1654221
Чорновіл Андрій В’ячеславович,Чернівецька,Chernivetska,0.24,9,502610
Чорновіл Андрій В’ячеславович,Волинська,Volynska,0.22,8,651043
Чорновіл Андрій В’ячеславович,Закарпатська,Zakarpatska,0.22,8,615098
Чорновіл Андрій В’ячеславович,Рівненська,Rivnenska,0.22,8,705872
Чорновіл Андрій В’ячеславович,Хмельницька,Khmelnytska,0.21,9,883217
Чорновіл Андрій В’ячеславович,Вінницька,Vinnytska,0.19,9,1062094
Чорновіл Андрій В’ячеславович,Івано-Франківська,Ivano-Frankivska,0.18,7,865150
Чорновіл Андрій В’ячеславович,Житомирська,Zhytomyrska,0.18,10,823849
Чорновіл Андрій В’ячеславович,Тернопільська,Ternopilska,0.17,6,724904
Чорновіл Андрій В’ячеславович,Київська,Kyivska,0.16,11,1118159
Чорновіл Андрій В’ячеславович,Черкаська,Cherkaska,0.16,11,832569
Чорновіл Андрій В’ячеславович,Львівська,Lvivska,0.16,8,1654221
Чорновіл Андрій В’ячеславович,Полтавська,Poltavska,0.15,11,988604
Чорновіл Андрій В’ячеславович,Кіровоградська,Kirovohradska,0.15,11,622738
Чорновіл Андрій В’ячеславович,Чернігівська,Chernihivska,0.14,11,757885
Чорновіл Андрій В’ячеславович,Сумська,Sumska,0.14,9,811677
Чорновіл Андрій В’ячеславович,Херсонська,Khersonska,0.13,11,622118
Чорновіл Андрій В’ячеславович,Дніпропетровська,Dnipropetrovska,0.12,12,1966188
Чорновіл Андрій В’ячеславович,Одеська,Odeska,0.11,11,1180929
Чорновіл Андрій В’ячеславович,Миколаївська,Mykolaivska,0.1,11,681238
Чорновіл Андрій В’ячеславович,м.Київ,Kyiv,0.09,12,1594023
Чорновіл Андрій В’ячеславович,Запорізька,Zaporizka,0.08,14,1062476
Чорновіл Андрій В’ячеславович,Харківська,Kharkivska,0.07,14,1653005
Чорновіл Андрій В’ячеславович,Авт.Респ. Крим,Avtonomna Respublika Krym,0.07,11,1029937
Чорновіл Андрій В’ячеславович,м.Севастополь,Sevastopilska,0.05,16,213411
Чорновіл Андрій В’ячеславович,Луганська,Luhanska,0.03,16,1471583
Чорновіл Андрій В’ячеславович,Донецька,Donetska,0.02,15,2878213
Ющенко Віктор Андрійович,Івано-Франківська,Ivano-Frankivska,89.03,1,865150
Ющенко Віктор Андрійович,Тернопільська,Ternopilska,87.52,1,724904
Ющенко Віктор Андрійович,Львівська,Lvivska,87.25,1,1654221
Ющенко Віктор Андрійович,Волинська,Volynska,77.19,1,651043
Ющенко Віктор Андрійович,Рівненська,Rivnenska,69.25,1,705872
Ющенко Віктор Андрійович,Чернівецька,Chernivetska,66.63,1,502610
Ющенко Віктор Андрійович,м.Київ,Kyiv,62.36,1,1594023
Ющенко Віктор Андрійович,Київська,Kyivska,59.72,1,1118159
Ющенко Віктор Андрійович,Вінницька,Vinnytska,59.66,1,1062094
Ющенко Віктор Андрійович,Хмельницька,Khmelnytska,57.89,1,883217
Ющенко Віктор Андрійович,Черкаська,Cherkaska,57.74,1,832569
Ющенко Віктор Андрійович,Сумська,Sumska,52.71,1,811677
Ющенко Віктор Андрійович,Закарпатська,Zakarpatska,46.61,1,615098
Ющенко Віктор Андрійович,Полтавська,Poltavska,43.64,1,988604
Ющенко Віктор Андрійович,Житомирська,Zhytomyrska,43.51,1,823849
Ющенко Віктор Андрійович,Чернігівська,Chernihivska,43.35,1,757885
Ющенко Віктор Андрійович,Кіровоградська,Kirovohradska,39.02,1,622738
Ющенко Віктор Андрійович,Херсонська,Khersonska,32.13,2,622118
Ющенко Віктор Андрійович,Дніпропетровська,Dnipropetrovska,18.72,2,1966188
Ющенко Віктор Андрійович,Миколаївська,Mykolaivska,17.94,2,681238
Ющенко Віктор Андрійович,Одеська,Odeska,17.34,2,1180929
Ющенко Віктор Андрійович,Запорізька,Zaporizka,16.59,2,1062476
Ющенко Віктор Андрійович,Харківська,Kharkivska,15.35,2,1653005
Ющенко Віктор Андрійович,Авт.Респ. Крим,Avtonomna Respublika Krym,12.79,2,1029937
Ющенко Віктор Андрійович,м.Севастополь,Sevastopilska,5.97,3,213411
Ющенко Віктор Андрійович,Луганська,Luhanska,4.54,3,1471583
Ющенко Віктор Андрійович,Донецька,Donetska,2.94,3,2878213
Яковенко Олександр Миколайович,Закарпатська,Zakarpatska,1.77,4,615098
Яковенко Олександр Миколайович,Чернівецька,Chernivetska,1.23,5,502610
Яковенко Олександр Миколайович,Миколаївська,Mykolaivska,1.22,7,681238
Яковенко Олександр Миколайович,Одеська,Odeska,1.12,7,1180929
Яковенко Олександр Миколайович,Херсонська,Khersonska,1.04,7,622118
Яковенко Олександр Миколайович,Хмельницька,Khmelnytska,1.02,6,883217
Яковенко Олександр Миколайович,Житомирська,Zhytomyrska,1.02,6,823849
Яковенко Олександр Миколайович,Авт.Респ. Крим,Avtonomna Respublika Krym,1.01,5,1029937
Яковенко Олександр Миколайович,Кіровоградська,Kirovohradska,0.96,6,622738
Яковенко Олександр Миколайович,Запорізька,Zaporizka,0.9,7,1062476
Яковенко Олександр Миколайович,Луганська,Luhanska,0.86,6,1471583
Яковенко Олександр Миколайович,Харківська,Kharkivska,0.83,7,1653005
Яковенко Олександр Миколайович,Вінницька,Vinnytska,0.82,6,1062094
Яковенко Олександр Миколайович,Рівненська,Rivnenska,0.78,5,705872
Яковенко Олександр Миколайович,Дніпропетровська,Dnipropetrovska,0.75,8,1966188
Яковенко Олександр Миколайович,Чернігівська,Chernihivska,0.72,6,757885
Яковенко Олександр Миколайович,Волинська,Volynska,0.71,5,651043
Яковенко Олександр Миколайович,Полтавська,Poltavska,0.69,7,988604
Яковенко Олександр Миколайович,Сумська,Sumska,0.66,6,811677
Яковенко Олександр Миколайович,Київська,Kyivska,0.61,8,1118159
Яковенко Олександр Миколайович,Донецька,Donetska,0.61,6,2878213
Яковенко Олександр Миколайович,Черкаська,Cherkaska,0.61,6,832569
Яковенко Олександр Миколайович,м.Севастополь,Sevastopilska,0.61,8,213411
Яковенко Олександр Миколайович,Івано-Франківська,Ivano-Frankivska,0.53,5,865150
Яковенко Олександр Миколайович,Тернопільська,Ternopilska,0.52,5,724904
Яковенко Олександр Миколайович,Львівська,Lvivska,0.48,5,1654221
Яковенко Олександр Миколайович,м.Київ,Kyiv,0.26,10,1594023
Янукович Віктор Федорович,Донецька,Donetska,86.74,1,2878213
Янукович Віктор Федорович,Луганська,Luhanska,80.0,1,1471583
Янукович Віктор Федорович,м.Севастополь,Sevastopilska,73.54,1,213411
Янукович Віктор Федорович,Авт.Респ. Крим,Avtonomna Respublika Krym,69.17,1,1029937
Янукович Віктор Федорович,Харківська,Kharkivska,57.37,1,1653005
Янукович Віктор Федорович,Запорізька,Zaporizka,55.65,1,1062476
Янукович Віктор Федорович,Миколаївська,Mykolaivska,53.97,1,681238
Янукович Віктор Федорович,Одеська,Odeska,53.4,1,1180929
Янукович Віктор Федорович,Дніпропетровська,Dnipropetrovska,49.73,1,1966188
Янукович Віктор Федорович,Закарпатська,Zakarpatska,37.75,2,615098
Янукович Віктор Федорович,Херсонська,Khersonska,37.44,1,622118
Янукович Віктор Федорович,Кіровоградська,Kirovohradska,30.82,2,622738
Янукович Віктор Федорович,Житомирська,Zhytomyrska,29.2,2,823849
Янукович Віктор Федорович,Полтавська,Poltavska,25.95,2,988604
Янукович Віктор Федорович,Сумська,Sumska,25.7,2,811677
Янукович Віктор Федорович,Чернігівська,Chernihivska,24.45,2,757885
Янукович Віктор Федорович,Хмельницька,Khmelnytska,21.1,2,883217
Янукович Віктор Федорович,Черкаська,Cherkaska,17.92,2,832569
Янукович Віктор Федорович,Чернівецька,Chernivetska,17.91,2,502610
Янукович Віктор Федорович,Київська,Kyivska,16.73,2,1118159
Янукович Віктор Федорович,Рівненська,Rivnenska,16.08,2,705872
Янукович Віктор Федорович,Вінницька,Vinnytska,16.02,2,1062094
Янукович Віктор Федорович,м.Київ,Kyiv,14.63,2,1594023
Янукович Віктор Федорович,Волинська,Volynska,10.48,2,651043
Янукович Віктор Федорович,Львівська,Lvivska,5.81,2,1654221
Янукович Віктор Федорович,Тернопільська,Ternopilska,5.51,2,724904
Янукович Віктор Федорович,Івано-Франківська,Ivano-Frankivska,4.47,2,865150
